lev,roa,size,mb,bign,loss,salesgrowth,fraud_year_tplus1,cash
0.2572,0.1913,4.015,2.5462,0,0,0.0906,0,0.0201
0.3664,0.1356,3.9348,2.3415,0,0,0.0657,0,0.0991
0.378,0.1546,3.979,2.2156,0,0,0.049,0,0.0359
0.001,0.6394,4.0209,1.0986,0,0,-0.0267,0,0.3805
0.1725,0.1389,8.7483,4.1135,1,0,0.0245,0,0.0104
0.1907,0.1376,8.8766,5.1447,1,0,0.0481,0,0.0104
0.3277,0.0667,3.6722,1.6095,1,1,-0.0419,0,0.0004
0.2598,0.149,8.3198,3.157,1,0,0.2041,0,0.02
0.2236,0.1449,8.5181,3.3545,1,0,0.1499,0,0.0015
0.3157,0.1737,8.8116,3.5101,1,0,0.1502,0,0.0133
0.3876,0.1019,8.7103,2.4769,1,0,0.0813,0,0.0031
0.3769,0.0632,8.7838,3.9725,1,0,-0.0601,0,0.0179
0.1618,0.1023,8.2843,6.4362,1,0,0.0344,0,0.0746
0.1239,0.0836,10.0822,2.8549,1,0,-0.0401,0,0.1357
0.3157,0.0133,6.0701,1.4282,1,0,0.1614,0,0.0119
0.1179,0.0599,4.2582,1.3415,1,0,0.1906,0,0.0182
0.3418,0.0306,7.6287,0.8351,1,0,0.0556,0,0.0098
0.2124,0.0836,7.4784,2.4251,1,0,0.2504,0,0.0136
0.2298,0.0807,7.6178,2.734,1,0,0.0767,0,0.0106
0.2357,0.0741,7.6046,2.6449,1,0,-0.2647,1,0.0291
0.0034,0.2738,8.6368,2.8683,1,0,0.2563,0,0.0688
0.0736,0.1382,9.7528,5.1588,1,0,-0.0813,0,0.0377
0.0782,0.2357,9.9741,3.8026,1,0,0.1213,0,0.2075
0.033,0.1572,10.2291,3.1862,1,0,0.0295,0,0.2608
0,0.3013,3.7969,3.6359,0,0,0.1834,0,0.1378
0,0.1959,3.2591,1.2735,1,0,-0.0999,0,0.3448
0,0.1721,3.7392,1.5686,0,0,0.0346,0,0.3359
0.4078,0.1378,7.9081,3.7762,1,0,0.9923,0,0.0484
0.2796,0.2065,7.8556,3.0366,1,0,0.5576,0,0.0123
0.1878,0.1235,9.0421,2.0544,1,0,0.3363,0,0.016
0.6027,0.0661,2.8474,4.7088,1,0,1.6444,0,0.0103
0.6881,0.1627,3.1263,0.1751,0,0,0.1704,0,0.0166
0.459,0.3389,2.8025,3.6359,0,0,0.0656,0,0.0477
0.3486,0.185,4.1233,9.3045,0,0,0.1253,0,0.0571
0.1199,0.0568,4.192,0.5006,1,0,0.0373,0,0.0108
0.1148,0.0659,4.0725,0.4247,1,0,0.0122,0,0.0144
0.0828,0.066,4.6709,0.698,1,0,0.0226,0,0.0236
0.1817,0.1224,7.1471,3.1499,1,0,0.1891,0,0.0722
0.0247,0.1649,7.4975,3.3956,1,0,0.1137,0,0.0257
0.1243,0.1541,8.111,2.4787,1,0,0.0832,0,0.0136
0.1424,0.1053,9.2343,2.1209,1,0,0.0182,0,0.0302
0.4264,0.0874,9.3504,2.1126,1,0,-0.1134,0,0.0092
0.3619,0.0291,8.8639,1.1613,1,0,0.0018,0,0.0105
0.2345,0.0859,9.8591,1.9669,1,0,-0.0001,0,0.0079
0.6407,0.0701,5.5308,1.97,1,0,0.1694,0,0.1289
0.5656,0.0533,5.7742,1.2389,1,0,0.1464,0,0.0698
0.3427,0.0148,6.1322,1.9542,1,0,0.0458,0,0.0177
0.1669,0.0575,7.0258,1.4189,1,0,0.0607,0,0.0912
0.1929,0.0776,4.9032,1.297,1,0,0.1573,0,0.0234
0.1408,0.0987,5.6219,1.8994,1,0,0.1018,0,0.0437
0.0943,0.0846,6.1199,1.4367,1,0,0.2688,0,0.1337
0.1909,0.0942,6.1722,1.4898,1,0,0.1241,0,0.2248
0.1481,0.2357,3.9305,2.1301,1,0,0.133,0,0.1756
0.2286,0.1221,5.3207,2.731,1,0,0.0834,0,0.1503
0.3511,0.0369,8.4183,1.2659,1,0,-0.0622,0,0.0066
0.3378,0.0713,8.0303,2.429,1,0,0.4199,0,0.0062
0.3345,0.0614,8.1824,3.1108,1,0,0.1339,0,0.0122
0.2834,0.027,8.7941,1.3154,1,0,-0.0518,0,0.0097
0.3107,0.0267,8.5524,1.0202,1,0,0.0645,0,0.0053
0.2967,0.0308,8.0092,0.6362,1,0,0.113,0,0.0153
0.2312,0.0688,7.967,1.5779,1,0,0.1132,0,0.0104
0.2458,0.0674,7.9877,1.5519,1,0,0.0343,0,0.007
0.24,0.0676,8.061,1.483,1,0,0.0333,0,0.0077
0.291,0.0503,8.3771,1.8324,1,0,0.03,0,0.0077
0.2773,0.0542,8.3517,1.7075,1,0,0.0312,0,0.0057
0.0427,0.0155,7.546,1.7044,0,0,0.1745,0,0.2066
0.1211,0.016,9.2289,3.3342,0,0,-0.0756,0,0.2693
0.0905,0.0192,9.4935,3.3654,1,0,0.2584,0,0.3583
0.0544,0.0538,7.511,1.3828,1,0,-0.0877,0,0.034
0.2154,0.0799,8.2346,1.1573,1,0,0.0104,0,0.0153
0.2224,0.0483,9.782,1.2367,1,0,0.2691,0,0.0334
0.1356,0.0665,10.0613,1.4095,1,0,-0.0187,0,0.0317
0.112,0.1463,8.784,3.7287,1,0,0.1986,0,0.1414
0.2637,0.0608,6.4666,1.3741,1,0,0.222,0,0.0073
0.3321,0.0469,6.5401,1.4331,1,0,-0.0137,0,0.0055
0.2542,0.0606,7.1585,2.1605,1,0,0.0198,0,0.003
0.1965,0.0807,2.1345,0.9509,1,0,0.0009,0,0.0167
0.139,0.1077,3.4393,4.0727,1,0,0.1561,0,0.0164
0.1241,0.1016,3.7418,1.3934,1,0,0.3291,0,0.006
0.3005,0.0455,5.4635,2.1145,1,0,0.8397,0,0.0491
0.1926,0.1255,8.437,5.1153,1,0,0.3919,0,0.0149
0.1047,0.1175,8.4714,2.1112,1,0,-0.0342,0,0.1534
0.2011,0.0207,8.3896,1.8791,1,0,0.3049,0,0.078
0.1292,0.3468,9.2446,2.4181,1,0,0.1164,0,0.2574
0.2041,0.1059,5.3212,1.5325,1,0,0.7619,0,0.2291
0.3561,0.0569,10.0584,3.8413,1,1,0.0075,0,0.0036
0,0.1636,2.7508,1.2153,1,0,0.1953,0,0.4998
0,0.083,2.684,0.9788,1,0,0.1234,0,0.3701
0,0.0843,2.4877,0.828,1,0,0.0866,0,0.1358
0,0.0977,3.3298,1.3837,0,0,0.1299,0,0.3989
0.1294,0.0725,6.065,2.2231,1,0,-0.1169,0,0.0517
0.3171,0.1069,5.2034,4.5194,1,0,0.737,0,0.556
0.1831,0.0842,4.9812,1.8893,1,0,0.1669,0,0.6217
0.3906,0.098,6.2714,2.9054,1,0,0.0358,0,0.0223
0.3009,0.0968,6.2724,1.9555,1,0,0.8128,0,0.0219
0.2693,0.0647,8.9484,2.0204,1,0,0.0129,0,0.0158
0.3377,0.0299,9.2103,3.2162,1,1,-0.2407,0,0.0074
0.0817,0.3069,10.6217,2.1379,1,0,0.1613,0,0.0488
0.3102,0.028,2.2098,1.6864,0,0,-0.0286,0,0.0023
0.259,0.1306,5.8238,1.885,1,0,0.1178,0,0.0216
0.3511,0.0379,6.1043,2.1644,1,0,-0.2617,0,0.0193
0.1845,0.0764,6.5261,1.8998,1,0,0.1676,0,0.0278
0.1758,0.1153,7.1952,2.4865,1,0,0.2799,0,0.0266
0.1306,0.2234,8.2186,4.0525,1,0,0.3616,0,0.0177
0.1371,0.2006,7.3699,1.6405,1,0,0.1344,0,0.0067
0.0432,0.0983,4.6797,4.3578,1,0,1.0921,0,0.0808
0.4429,0.0038,3.5888,1.8837,1,0,-0.0135,0,0.0094
0.0244,0.1457,5.6065,1.4805,1,0,0.567,0,0.2963
0.3418,0.1909,6.0739,1.552,1,0,1.6444,0,0.0762
0.2771,0.0611,6.2939,1.8131,1,0,0.1437,1,0.0726
0.1503,0.0795,6.0071,1.1235,1,0,0.0915,0,0.0627
0.2105,0.0649,6.5829,1.3439,1,0,0.1415,0,0.1041
0.5616,0.0421,6.8185,1.5326,1,0,0.0219,0,0.0847
0.219,0.0775,4.3272,0.8936,1,0,0.2686,0,0.0901
0.0039,0.0567,2.702,0.9386,1,0,-0.0393,0,0.1748
0.3521,0.0558,7.9454,1.2181,1,0,-0.0007,0,0.0026
0.3583,0.0458,8.9515,1.7351,1,0,1.0774,0,0.0043
0.3203,0.067,9.2506,1.4072,1,0,0.1381,0,0.0059
0.2766,0.0703,10.0011,2.4565,1,0,0.1113,0,0.004
0.2715,0.0661,9.603,1.7879,1,0,0.0625,0,0.0163
0.6881,0.125,7.206,0.1751,1,0,0.0771,0,0.0455
0.174,0.129,5.1069,2.4858,0,0,0.1348,0,0.1174
0.1917,0.1289,4.8294,1.7128,0,0,0.0375,0,0.0868
0.1613,0.0409,4.5642,1.2429,0,0,0.0058,0,0.0995
0.2979,0.0577,4.398,1.132,0,0,0.0232,0,0.0789
0.2233,0.0639,4.6827,1.4755,1,0,0.0923,0,0.1853
0.3044,0.0757,7.7001,2.2423,1,0,0.0612,0,0.0015
0.2924,0.0509,7.7773,1.8559,1,0,0.3037,0,0.0054
0.2757,0.0488,7.7945,1.7642,1,0,0.2074,0,0.0054
0.2875,0.0586,8.1827,1.7534,1,0,-0.295,0,0.008
0.0145,0.0217,8.2097,3.5782,0,0,0.1261,0,0.0401
0.1809,0.1069,7.5146,2.3342,1,0,0.1851,0,0.0035
0.2154,0.0171,6.7944,2.8893,1,0,-0.0778,0,0.0433
0.121,0.1761,3.0664,5.6771,1,0,0.0733,0,0.0643
0.2027,0.2151,7.4349,3.589,1,0,0.1144,0,0.0449
0.0255,0.0615,5.6602,3.2361,1,0,-0.1118,0,0.1014
0.2713,0.1027,6.3158,3.0933,1,0,0.7275,0,0.2603
0.2292,0.1347,7.0714,5.4843,1,0,0.4497,0,0.1112
0.2734,0.1341,7.8426,3.2895,1,0,0.6692,0,0.1016
0.3278,0.0542,7.754,2.0272,1,0,0.0953,0,0.0748
0.3661,0.0343,8.0981,0.961,1,0,0.0146,0,0.0291
0.2095,0.0886,5.1418,1.6433,1,0,0.0423,0,0.0083
0.3379,0.0532,8.4596,2.1386,1,0,-0.3123,0,0.0023
0.2233,0.0716,4.8964,1.6438,1,0,0.1513,0,0.0829
0.2975,0.0596,6.3094,1.4619,0,0,0.1507,0,0.0123
0.273,0.0524,6.6472,2.0259,1,0,-0.0349,0,0.0047
0.1811,0.1804,4.0431,2.9099,0,0,0.3465,0,0.1696
0.0674,0.0338,6.2044,1.3557,1,0,0.0844,0,0.0601
0,0.2822,5.8915,3.5134,1,0,0.0709,0,0.1034
0.2148,0.407,5.4169,5.0633,1,0,0.0542,0,0.1286
0,0.0721,5.519,2.8415,1,0,-0.0451,0,0.1575
0.1377,0.1534,5.2414,2.9635,1,0,0.0802,0,0.3634
0.1931,0.0976,4.9997,1.3642,0,0,0.3378,0,0.0151
0.2905,0.0882,6.577,2.572,1,0,0.1693,0,0.0145
0.338,0.2404,7.6847,1.5247,1,0,0.7855,0,0.1787
0.3589,0.0652,7.0321,0.6573,1,0,0.5095,0,0.0883
0.1519,0.1108,6.1454,3.4069,1,0,0.1866,0,0.0061
0.3517,0.0744,6.4407,2.6535,1,0,0.0889,0,0.001
0.3619,0.082,6.3282,2.0636,1,0,0.038,0,0.0033
0.2569,0.063,7.1379,2.2994,1,0,0.1475,0,0.003
0.298,0.0715,7.5585,0.1751,1,0,0.0229,0,0.001
0.3038,0.0112,8.0946,1.162,1,0,-0.1786,0,0.0787
0.507,0.0583,7.4614,3.4108,1,0,0.0549,0,0.0298
0.3232,0.0544,8.9605,4.4895,1,0,0.0195,0,0.048
0.1521,0.0735,5.0668,1.1968,1,0,0.0519,0,0.0072
0.1688,0.09,2.3625,0.6339,0,0,0.0001,0,0.1455
0.157,0.1348,3.113,1.1177,0,0,0.1631,0,0.0641
0.1939,0.0978,3.1751,0.7075,0,1,0.1628,0,0.0171
0.2254,0.0881,3.7575,0.8978,0,0,0.0429,0,0.0204
0,0.1579,4.4479,2.8205,1,0,-0.0619,0,0.0919
0,0.216,4.2898,2.3355,1,0,-0.0011,0,0.0654
0.1417,0.0098,9.305,1.9062,0,0,0.3043,0,0.0721
0.1334,0.0228,9.7051,2.7173,0,0,0.157,0,0.046
0.139,0.0245,9.4757,2.1954,0,0,-0.0834,0,0.0563
0.1204,0.0246,9.8046,2.1156,1,0,0.2617,0,0.0421
0.1008,0.0436,9.9848,2.0109,1,0,0.125,0,0.0519
0.1523,0.0206,10.0162,1.5071,1,0,0.1355,0,0.0453
0.137,0.0961,9.0004,3.2779,1,0,-0.0103,0,0.0198
0.183,0.1824,9.2273,4.054,1,0,0.0223,0,0.0188
0.1463,0.1884,9.2292,3.5382,1,0,0.0167,0,0.0173
0.1347,0.106,9.1663,3.1345,1,0,0.0718,0,0.0537
0.2159,0.042,9.1797,2.5841,1,0,-0.2275,0,0.0742
0.3167,0.0993,2.1844,0.8542,1,0,0.0889,0,0.0216
0.3548,0.0821,3.2848,1.6048,1,0,0.0206,0,0.0048
0.4733,0.0747,4.0644,3.1094,1,0,0.1941,0,0.0123
0.1605,0.0973,7.4498,1.464,1,0,0.2679,0,0.1408
0.1294,0.1166,8.075,1.8213,1,0,0.1693,0,0.1232
0.103,0.0725,8.5842,2.0558,1,0,0.1856,0,0.1503
0.1186,0.085,9.247,2.1402,1,0,-0.0164,1,0.1311
0.3088,0.0488,9.0447,1.0132,1,0,-0.0019,0,0.0055
0.4283,0.4915,2.9457,2.4556,0,0,0.3882,0,0.0178
0.2125,0.1671,5.0954,5.292,0,0,-0.1325,0,0.0848
0.2491,0.0586,7.6007,1.9489,0,0,-0.0003,0,0.0272
0.2673,0.0892,8.7149,2.0916,1,0,1.0018,0,0.0406
0.2617,0.0585,9.5324,1.5321,1,0,-0.2465,0,0.0051
0.2871,0.0543,6.9372,1.6124,1,0,0.0019,0,0.0033
0.3545,0.0628,8.7004,1.653,1,0,-0.0301,0,0.0016
0.3447,0.0802,6.0602,1.5672,1,0,0.0783,0,0.0324
0.2572,0.085,6.3607,1.714,1,0,0.0937,0,0.0775
0.1343,0.0459,6.6816,1.7533,1,0,0.0058,0,0.0662
0.0504,0.0038,7.5712,1.3368,1,0,0.3421,0,0.3799
0.0646,0.163,7.7767,4.3704,1,0,0.0428,0,0.111
0.2283,0.0981,7.9633,2.7252,1,0,0.0974,0,0.0968
0,0.0119,6.6634,1.8603,1,0,0.6776,0,0.263
0.2093,0.0857,2.1345,0.4936,0,0,-0.0893,0,0.1888
0.0503,0.1145,2.1345,0.6714,0,0,-0.0193,0,0.071
0.0403,0.1054,2.2063,0.6547,0,0,-0.0028,0,0.1438
0.4833,0.0438,3.7075,4.3684,1,0,0.3619,0,0.0263
0.2783,0.1224,5.9032,2.2006,1,0,0.1246,0,0.441
0,0.1418,6.3362,2.1375,0,0,0.158,0,0.6485
0.5395,0.058,4.6474,0.6743,1,0,0.2998,0,0.0093
0.518,0.0434,5.0413,1.4942,1,0,0.1536,0,0.0281
0.375,0.0319,5.7832,0.5694,1,0,0.2678,0,0.142
0.103,0.1821,7.8945,2.2514,1,0,0.2477,0,0.0277
0.1606,0.1148,8.5129,1.9687,1,0,0.1166,0,0.0044
0.0456,0.0533,2.6505,1.0995,1,0,0.1183,0,0.0093
0.1231,0.0477,3.4291,1.9961,1,0,0.1741,0,0.013
0.2424,0.2136,3.8612,1.0939,0,0,0.2801,0,0.0076
0.2732,0.1883,4.443,1.6047,0,0,0.0953,0,0.0141
0.223,0.1284,4.4655,1.2654,0,0,0.0175,0,0.0336
0.2243,0.0748,4.552,2.006,1,0,0.712,0,0.0603
0.0168,0.1505,4.4109,1.168,1,0,0.1551,0,0.0738
0,0.4707,8.2911,15.8545,1,0,1.2586,0,0.7071
0,0.1291,8.8953,16.2844,1,0,0.1832,0,0.7071
0,0.1461,9.3498,10.6712,1,0,0.151,0,0.1033
0.0057,0.0992,4.6615,2.4275,1,0,0.2202,0,0.4095
0.0045,0.106,4.2433,1.4495,1,0,-0.0007,0,0.3276
0,0.0861,2.6651,1.2974,0,0,-0.0089,0,0.0705
0,0.0289,2.7478,1.3657,0,0,0.2331,0,0.0541
0.026,0.1518,3.9624,2.9719,0,0,0.3347,0,0.0623
0,0.1836,4.8917,3.9711,0,0,0.185,0,0.2887
0.1851,0.03,7.0508,0.7677,1,0,0.0763,0,0.0831
0.0486,0.029,7.783,0.9872,1,0,0.1696,0,0.0382
0,0.171,4.3849,1.3876,1,0,0.1397,0,0.0964
0.129,0.0884,5.4975,1.491,1,0,0.1729,0,0.0034
0.2604,0.17,6.9738,3.4426,1,0,1.6444,0,0.0207
0.3333,0.0683,7.4973,2.2259,1,0,0.1149,0,0.0153
0.2067,0.0532,9.2692,1.9194,1,0,0.1016,0,0.0059
0.2974,0.0419,9.7357,2.458,1,0,0.2853,0,0.0579
0.3022,0.0407,9.185,1.4565,1,0,0.0052,0,0.0216
0.4417,0.0354,4.8767,0.9707,0,0,0.0499,0,0.0017
0.2036,0.0136,5.3894,1.3461,1,0,-0.3233,0,0.0012
0.2045,0.0312,5.3508,1.7915,1,0,0.2077,0,0.0031
0.34,0.0725,8.3282,1.7486,0,0,0.072,0,0.0018
0.3126,0.0679,8.2903,1.5344,1,0,0.0098,0,0.0122
0.3108,0.0579,8.2889,1.4167,1,0,0.0478,0,0.0059
0.3585,0.072,8.0978,2.0379,1,0,0.2124,0,0.0119
0.1021,0.014,2.1345,1.5005,1,0,0.2209,0,0.0038
0.2117,0.0821,2.9622,1.0155,1,0,0.1031,0,0.0004
0.2706,0.025,2.7604,0.7383,1,0,-0.0337,0,0.0008
0.0482,0.1056,3.727,2.2707,0,0,0.119,0,0.0117
0.2955,0.091,7.0806,1.745,1,0,0.1599,0,0.0212
0.1677,0.0618,7.0716,1.5159,1,0,0.1868,0,0.0064
0.2542,0.0599,7.3253,1.7904,1,0,0.4424,0,0.0113
0.2447,0.1003,7.4549,2.597,1,0,0.1332,0,0.0077
0.3443,0.0805,10.7187,6.8234,1,0,0.0402,0,0.0321
0.2461,0.0942,10.905,7.85,1,0,-0.3233,0,0.1434
0.0852,0.2203,11.0197,6.6328,1,0,0.0791,0,0.0943
0.2183,0.2028,11.0197,6.9702,1,0,0.0957,0,0.0633
0.0151,0.0768,5.3442,1.7377,1,0,0.2664,0,0.1199
0.0083,0.0548,7.2794,4.7297,1,1,0.1099,0,0.0356
0.0253,0.0911,8.0284,5.4354,1,0,0.1993,0,0.063
0.0233,0.1442,8.6815,11.0285,1,0,-0.2021,0,0.1755
0,0.1312,8.2893,2.975,1,0,0.0492,0,0.2829
0.0569,0.0816,2.4232,0.7351,1,0,0.3117,0,0.2669
0.0809,0.0302,2.573,0.713,1,0,0.1419,0,0.2324
0.0704,0.0908,4.0944,0.8484,1,0,0.1716,0,0.22
0.0924,0.1081,4.6691,1.296,1,0,0.4687,0,0.2497
0.1401,0.1123,4.6075,1.0358,1,0,0.2547,0,0.2411
0.2193,0.0235,4.4733,1.2177,1,0,-0.1042,0,0.0164
0.2177,0.0394,4.028,0.7456,1,0,0.0012,0,0.0373
0.127,0.0282,5.8198,2.0347,1,0,0.0496,0,0.0653
0.1367,0.0258,5.5847,1.6701,1,0,-0.0118,0,0.1151
0.0335,0.281,11.0197,16.2844,1,0,0.8251,0,0.2048
0.0677,0.3013,11.0197,9.4422,1,0,0.009,0,0.2708
0.0483,0.1108,11.0197,2.5908,1,0,-0.0604,0,0.2413
0.1505,0.1031,8.3832,1.9989,1,0,0.2671,0,0.0694
0.1151,0.1502,8.3821,1.585,1,0,-0.0953,0,0.0976
0.1131,0.1912,9.1576,2.1853,1,0,0.7113,0,0.1396
0.0654,0.2736,9.59,2.6095,1,0,0.169,0,0.1871
0.3349,0.0765,8.81,1.5717,0,0,0.0065,0,0.0031
0.284,0.06,10.2844,3.1064,1,0,-0.082,0,0.0131
0.2774,0.0444,10.4748,3.8808,1,0,0.058,0,0.0045
0.2688,0.066,10.6319,4.1546,1,0,0.0194,0,0.0064
0.3386,0.0689,5.5331,1.6112,1,0,0.0774,0,0.0046
0.3733,0.0783,6.7089,3.5401,1,0,0.1087,0,0.0009
0.331,0.0701,7.3409,3.2677,1,0,0.1152,0,0.0006
0.3395,0.07,7.2436,2.8403,1,0,0.048,0,0.0034
0.3765,0.054,7.9474,2.8967,1,0,0.1294,0,0.0045
0.2105,0.1647,11.0197,8.0283,1,0,0.0303,0,0.0681
0.22,0.1686,11.0197,4.4211,1,0,-0.0238,0,0.0393
0.1655,0.1518,11.0197,4.3615,1,0,0.0775,0,0.058
0.1331,0.1517,11.0197,4.5426,1,0,0.0204,0,0.0481
0.2716,0.0784,9.0559,2.9017,1,0,-0.008,0,0.0169
0.2773,0.0297,6.2808,1.8038,1,0,0.126,0,0.0924
0.0471,0.1087,3.7712,2.0425,1,0,0.083,0,0.2844
0.3186,0.0174,4.4694,1.0995,1,0,0.478,0,0.0002
0.349,0.0842,6.4977,2.3283,0,0,0.2019,0,0.0132
0.3672,0.0824,6.5847,1.8751,1,0,0.3559,0,0.0239
0.3469,0.0833,6.7398,2.0137,1,0,0.1321,0,0.0242
0.2825,0.0685,7.4647,2.0416,1,0,0.253,0,0.0087
0.316,0.0778,5.9187,1.6516,1,0,0.0424,1,0.1109
0.1951,0.1513,6.6614,2.4197,1,0,0.1662,0,0.0566
0.3771,0.0099,3.8703,0.633,1,0,0.0251,0,0.0383
0.284,0.0507,5.063,0.742,0,0,0.185,0,0.0087
0.1012,0.1845,5.4184,2.1951,1,0,0.3506,0,0.0271
0.0123,0.1422,5.7304,1.9511,1,0,0.0939,0,0.0372
0.1084,0.0834,8.477,2.7568,1,0,-0.0768,0,0.0102
0.2247,0.1095,9.7904,10.8521,1,0,0.0293,0,0.0168
0.4537,0.0861,9.2292,14.5966,1,0,0.0433,0,0.0356
0.3981,0.0779,9.007,12.7047,1,0,0.0698,0,0.0461
0.5239,0.0504,5.5534,2.7007,1,0,0.558,0,0.0059
0,0.2823,6.4576,4.3391,1,0,0.0846,0,0.291
0.0489,0.1803,3.6632,3.5105,0,0,0.4217,0,0.1583
0.114,0.1804,3.6462,1.7251,0,0,0.2786,0,0.1673
0.0138,0.0397,4.9832,3.3739,1,0,0.1132,0,0.1586
0,0.0978,5.4822,3.1574,1,0,0.0724,0,0.0074
0,0.134,4.7265,2.1616,1,0,0.0069,0,0.6078
0.2053,0.1218,2.2767,0.1751,1,0,0.1203,0,0.0247
0.1074,0.1115,2.9383,4.0644,1,0,0.044,0,0.0191
0.6881,0.1342,5.7963,16.2844,1,0,0.136,0,0.0244
0.4995,0.1789,6.3671,9.0944,1,0,0.2635,0,0.0098
0.4827,0.0473,6.8373,12.9971,1,0,-0.0927,0,0.0133
0.3174,0.0863,7.2811,1.7957,1,0,0.0395,0,0.0944
0.2127,0.1636,3.1182,1.8365,1,0,0.0555,0,0.1249
0.3173,0.0659,7.2009,1.4029,1,0,0.0725,0,0.0067
0.3044,0.0368,6.9926,1.183,1,0,0.0748,0,0.0268
0.2966,0.0381,7.1239,1.3008,1,0,-0.0316,0,0.0054
0.3053,0.0241,7.1283,1.3102,1,0,0.0093,0,0.0066
0.2103,0.0158,7.2853,2.1727,1,0,-0.103,0,0.0756
0.2045,0.0299,7.3113,2.1232,1,0,0.107,0,0.0392
0.3927,0.0494,8.0555,1.6116,0,0,0.0772,0,0.0015
0.4308,0.0482,7.6838,1.1112,1,0,0.0567,0,0.001
0.4295,0.052,8.0452,1.6612,1,0,0.1075,0,0.0129
0.3983,0.0633,8.1004,1.1002,1,0,0.7483,0,0.0213
0.3999,0.0135,8.1186,1.1176,1,0,0.6814,0,0.0103
0.0723,0.0718,4.0578,1.1199,1,0,0.1007,0,0.0837
0.091,0.1363,4.591,1.1831,1,0,0.11,0,0.0047
0.1142,0.1554,5.3986,2.0216,1,0,0.2162,0,0.035
0.0338,0.0072,5.1531,1.2369,1,0,-0.1864,0,0.3222
0.0803,0.0527,6.0456,2.433,1,0,0.5066,0,0.0154
0.0011,0.3569,6.2937,4.7284,1,0,0.223,0,0.0642
0,0.5289,6.1223,10.797,0,0,0.2325,0,0.2375
0.1996,0.6256,6.0794,14.769,0,0,0.0305,0,0.2417
0.0337,0.1365,6.2686,2.0423,1,0,0.0381,0,0.0096
0.4133,0.0724,6.3413,0.8853,1,0,0.4101,0,0.0177
0.0018,0.1921,4.2936,1.4273,1,0,-0.3233,0,0.0735
0,0.3223,5.624,2.7225,1,0,0.0379,0,0.1902
0,0.1123,4.553,1.8956,1,0,0.0864,0,0.0938
0,0.1734,4.2937,1.1021,1,0,0.0546,0,0.134
0.1268,0.0064,4.49,1.1697,0,0,-0.0952,0,0.328
0.2075,0.0145,10.4759,4.851,1,1,0.0365,0,0.1054
0.2607,0.1724,11.0197,6.2467,1,0,0.0479,0,0.0468
0.2651,0.2017,11.0197,2.8168,1,0,0.2023,0,0.0577
0.0029,0.1192,5.6579,2.3302,1,0,-0.0342,0,0.1133
0.025,0.0196,6.5025,2.4662,1,0,0.1169,0,0.0986
0.0328,0.0188,7.6405,1.8678,1,0,0.1304,0,0.0495
0.041,0.0148,7.7542,1.1644,1,0,0.0192,0,0.0492
0.0448,0.0149,8.1087,1.4368,1,0,0.2702,0,0.1435
0.0534,0.0941,3.0336,0.9655,1,0,0.0342,0,0.438
0,0.1292,3.3204,0.8831,1,0,0.0731,0,0.4169
0.2798,0.058,7.5716,1.6401,0,0,0.0733,0,0.006
0.2746,0.0652,7.7148,1.6681,1,0,0.0259,0,0.0034
0.3916,0.0289,2.1345,0.1751,0,0,0.1122,0,0.0008
0.3201,0.0555,6.7091,1.0868,1,0,0.0927,0,0.0091
0.363,0.0473,6.4944,0.7456,1,0,0.0596,0,0.0442
0.3381,0.0556,8.8912,1.5198,0,0,0.0521,0,0.0021
0.2986,0.0518,8.7581,1.2204,1,0,-0.0199,0,0.0165
0.3031,0.0525,8.9064,1.4161,1,0,0.0544,0,0.0046
0.3251,0.0598,9.1123,1.7783,1,0,-0.0689,0,0.0078
0.363,0.0407,9.7274,2.4856,1,0,-0.0214,0,0.0077
0,0.1901,8.6399,2.7994,1,0,0.076,0,0.1751
0,0.1989,9.3245,4.1887,1,0,0.083,0,0.161
0,0.2276,8.798,2.201,1,0,0.0427,0,0.0447
0,0.2458,11.0197,16.2844,1,0,0.063,0,0.0522
0,0.2194,11.0197,13.0102,1,0,0.0168,0,0.0534
0.3101,0.0741,7.3669,1.334,0,0,0.0858,0,0.001
0.3336,0.0629,7.7652,1.7426,1,0,0.1374,0,0.0054
0.3745,0.0393,7.9917,1.3971,1,0,0.1292,0,0.0041
0.3525,0.0364,8.1767,1.4104,1,0,0.1082,0,0.006
0.3012,0.0283,8.1708,1.5557,1,0,0.0427,0,0.0069
0.2025,0.1219,6.8808,0.8904,1,0,0.3004,0,0.0199
0.2668,0.1447,8.6756,1.699,1,0,0.2108,0,0.0501
0.265,0.1984,9.0068,1.804,1,0,0.2945,0,0.0302
0.1084,0.0799,5.2376,2.3266,1,0,-0.0617,0,0.1149
0.0776,0.1376,5.3765,2.4561,1,0,0.0934,0,0.0648
0.0457,0.0638,5.4814,1.9592,1,0,0.1778,0,0.0895
0.203,0.0223,5.2313,1.766,1,0,0.0582,0,0.0486
0.2185,0.0426,5.1829,1.4152,1,0,0.0661,0,0.0757
0.1653,0.0064,6.0364,1.5374,1,0,0.3711,0,0.0428
0,0.1308,3.2835,3.3172,1,0,0.0087,0,0.5473
0,0.3814,6.7846,12.2103,0,0,0.3409,0,0.4681
0,0.4432,6.9893,11.8901,0,0,0.3175,0,0.3984
0.2407,0.0239,5.5441,1.6896,1,1,-0.0285,0,0.1811
0.1404,0.1406,6.7349,1.6802,1,0,0.4161,0,0.0449
